[Thu May 11 15:30:25.571345 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:25.571349 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:25.571353 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:25.571356 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.856168 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.856197 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.856202 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.856205 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.856208 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.856212 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.856215 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.857856 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.857882 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.857886 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.857890 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:28.857893 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
[Thu May 11 15:30:32.147676 2017] [:error] [pid 5454] [client 129.2.180.170:56553] PHP Notice:  Use of undefined constant arr - assumed 'arr' in /var/www/html/display_vid.php on line 16, referer: http://13.58.63.147/rate-video.html
