split/DCIM/105_VIRB/VIRB0012_012.MP4,463,3.0 1.0 2.0 3.0
split/DCIM/105_VIRB/VIRB0012_013.MP4,464,3.0 2.0 2.0 3.0
split/DCIM/105_VIRB/VIRB0013_000.MP4,248,1.0 1.0
split/DCIM/105_VIRB/VIRB0013_001.MP4,249,1.0 1.0
split/DCIM/105_VIRB/VIRB0013_002.MP4,250,2.0 2.0
split/DCIM/105_VIRB/VIRB0013_003.MP4,251,5.0 5.0 3.0 3.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0013_004.MP4,252,3.0 3.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0013_005.MP4,253,2.0 2.0 4.0 4.0 2.0 2.0 3.0 3.0
split/DCIM/105_VIRB/VIRB0013_006.MP4,254,4.0
split/DCIM/105_VIRB/VIRB0013_007.MP4,255,3.0 3.0 1.0 2.0 4.0
split/DCIM/105_VIRB/VIRB0013_008.MP4,256,3.0 3.0 3.0 2.0
split/DCIM/105_VIRB/VIRB0013_009.MP4,257,2.0 3.0 3.0 4.0
split/DCIM/105_VIRB/VIRB0013_010.MP4,258,4.0 3.0 4.0
split/DCIM/105_VIRB/VIRB0013_011.MP4,259,4.0 5.0
split/DCIM/105_VIRB/VIRB0013_014.MP4,260,5.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0013_015.MP4,261,5.0 5.0 5.0 4.0 4.0 4.0 5.0 5.0 5.0
split/DCIM/105_VIRB/VIRB0013_017.MP4,263,4.0 4.0 3.0 3.0 5.0 5.0 5.0 5.0
split/DCIM/105_VIRB/VIRB0013_018.MP4,264,5.0 4.0
split/DCIM/105_VIRB/VIRB0013_019.MP4,265,2.0 4.0 4.0 2.0
split/DCIM/105_VIRB/VIRB0013_020.MP4,266,4.0 4.0 4.0 4.0 5.0 5.0
split/DCIM/105_VIRB/VIRB0013_021.MP4,267,4.0 5.0 4.0 3.0
split/DCIM/105_VIRB/VIRB0013_022.MP4,268,4.0
split/DCIM/105_VIRB/VIRB0013_024.MP4,269,3.0 3.0
split/DCIM/105_VIRB/VIRB0013_025.MP4,270,3.0 3.0 3.0 2.0 3.0 5.0
split/DCIM/105_VIRB/VIRB0013_026.MP4,271,5.0 5.0 2.0 2.0 4.0 4.0 4.0 4.0
split/DCIM/105_VIRB/VIRB0013_027.MP4,272,4.0
