,STREETSEGID,BIKELANE_COUNT,Bus/Bike Lane,Existing Bike Lane,Cycle Track,Shared Lane,Contraflow Bike Lane,Climbing Lane
418,3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,12594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,10568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,8925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,8640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,9428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,11470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,7331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,13073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,12089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,12511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,8688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,8474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,8832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,8953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,8854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,12039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,12247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,4536,1.0,0.0,1.0,0.0,0.0,0.0,0.0
451,676,1.0,0.0,1.0,0.0,0.0,0.0,0.0
452,5054,1.0,0.0,1.0,0.0,0.0,0.0,0.0
453,1237,1.0,0.0,1.0,0.0,0.0,0.0,0.0
454,4532,1.0,0.0,1.0,0.0,0.0,0.0,0.0
455,1173,1.0,0.0,1.0,0.0,0.0,0.0,0.0
456,1146,1.0,0.0,1.0,0.0,0.0,0.0,0.0
457,13069,1.0,0.0,1.0,0.0,0.0,0.0,0.0
458,11006,1.0,0.0,1.0,0.0,0.0,0.0,0.0
459,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,11577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,4406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,5690,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,9751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,9140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,7286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,7397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,13143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,8464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,7085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,4650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,5173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,11822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,6225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,4359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,11743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,6583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,1460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,11634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,10769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,9331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,6926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,12249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,6132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,8219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,11946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,8852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,6751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,12974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,7639,1.0,0.0,1.0,0.0,0.0,0.0,0.0
505,7835,1.0,0.0,1.0,0.0,0.0,0.0,0.0
506,3213,1.0,0.0,1.0,0.0,0.0,0.0,0.0
507,2598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,12108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,12430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,7654,1.0,0.0,1.0,0.0,0.0,0.0,0.0
512,8465,1.0,0.0,1.0,0.0,0.0,0.0,0.0
513,6109,1.0,0.0,1.0,0.0,0.0,0.0,0.0
514,2509,1.0,0.0,1.0,0.0,0.0,0.0,0.0
515,2610,1.0,0.0,1.0,0.0,0.0,0.0,0.0
516,11592,1.0,0.0,1.0,0.0,0.0,0.0,0.0
517,9992,1.0,0.0,1.0,0.0,0.0,0.0,0.0
518,3451,1.0,0.0,1.0,0.0,0.0,0.0,0.0
519,1586,1.0,0.0,1.0,0.0,0.0,0.0,0.0
520,11007,1.0,0.0,1.0,0.0,0.0,0.0,0.0
521,8922,1.0,0.0,1.0,0.0,0.0,0.0,0.0
522,1035,1.0,0.0,1.0,0.0,0.0,0.0,0.0
523,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0
524,1745,1.0,0.0,1.0,0.0,0.0,0.0,0.0
525,2346,1.0,0.0,1.0,0.0,0.0,0.0,0.0
526,1967,1.0,0.0,1.0,0.0,0.0,0.0,0.0
527,5685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,5163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,11766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,8342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,8411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,6859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,4949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,11597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,5955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,13004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,6314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,4735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,13200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,5552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,8056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,9334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,10058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,9436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,6358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,5089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,5991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,10333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,12834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,12794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,8469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,4457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,7281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,7790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,1668,1.0,0.0,1.0,0.0,0.0,0.0,0.0
573,7061,1.0,0.0,1.0,0.0,0.0,0.0,0.0
574,3505,1.0,0.0,1.0,0.0,0.0,0.0,0.0
575,11251,1.0,0.0,1.0,0.0,0.0,0.0,0.0
576,32,1.0,0.0,1.0,0.0,0.0,0.0,0.0
577,5193,1.0,0.0,1.0,0.0,0.0,0.0,0.0
578,1820,1.0,0.0,1.0,0.0,0.0,0.0,0.0
579,12655,1.0,0.0,1.0,0.0,0.0,0.0,0.0
580,8440,1.0,0.0,1.0,0.0,0.0,0.0,0.0
581,3854,1.0,0.0,1.0,0.0,0.0,0.0,0.0
582,3530,1.0,0.0,1.0,0.0,0.0,0.0,0.0
583,6003,1.0,0.0,1.0,0.0,0.0,0.0,0.0
584,8409,1.0,0.0,1.0,0.0,0.0,0.0,0.0
585,4487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,7223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,9098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,9195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,13290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,6981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,3190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,12987,1.0,0.0,1.0,0.0,0.0,0.0,0.0
598,3891,1.0,0.0,1.0,0.0,0.0,0.0,0.0
599,4873,1.0,0.0,1.0,0.0,0.0,0.0,0.0
600,10495,1.0,0.0,1.0,0.0,0.0,0.0,0.0
601,2638,1.0,0.0,1.0,0.0,0.0,0.0,0.0
602,12879,1.0,0.0,1.0,0.0,0.0,0.0,0.0
603,11109,1.0,0.0,1.0,0.0,0.0,0.0,0.0
604,3240,1.0,0.0,1.0,0.0,0.0,0.0,0.0
605,5390,1.0,0.0,1.0,0.0,0.0,0.0,0.0
606,7098,1.0,0.0,1.0,0.0,0.0,0.0,0.0
607,6029,1.0,0.0,1.0,0.0,0.0,0.0,0.0
608,8883,1.0,0.0,1.0,0.0,0.0,0.0,0.0
609,7204,1.0,0.0,1.0,0.0,0.0,0.0,0.0
610,11315,1.0,0.0,1.0,0.0,0.0,0.0,0.0
611,8927,1.0,0.0,1.0,0.0,0.0,0.0,0.0
612,4832,1.0,0.0,0.0,0.0,1.0,0.0,0.0
613,9466,1.0,0.0,0.0,0.0,1.0,0.0,0.0
614,536,1.0,0.0,0.0,0.0,1.0,0.0,0.0
615,6616,1.0,0.0,0.0,0.0,1.0,0.0,0.0
616,9819,1.0,0.0,0.0,0.0,1.0,0.0,0.0
617,2097,1.0,0.0,0.0,0.0,1.0,0.0,0.0
618,1007,1.0,0.0,0.0,0.0,1.0,0.0,0.0
619,5785,1.0,0.0,0.0,0.0,1.0,0.0,0.0
620,7206,1.0,0.0,0.0,0.0,1.0,0.0,0.0
621,4818,1.0,0.0,1.0,0.0,0.0,0.0,0.0
622,10571,1.0,0.0,1.0,0.0,0.0,0.0,0.0
623,4730,1.0,0.0,1.0,0.0,0.0,0.0,0.0
624,9423,1.0,0.0,1.0,0.0,0.0,0.0,0.0
625,6215,1.0,0.0,1.0,0.0,0.0,0.0,0.0
626,5397,1.0,0.0,1.0,0.0,0.0,0.0,0.0
627,4118,1.0,0.0,1.0,0.0,0.0,0.0,0.0
628,1063,1.0,0.0,1.0,0.0,0.0,0.0,0.0
629,6452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,12292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,3360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,8187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,11280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,6298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,7618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,8061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,3073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,13054,1.0,0.0,0.0,0.0,1.0,0.0,0.0
645,4814,1.0,0.0,0.0,0.0,1.0,0.0,0.0
646,8683,1.0,0.0,0.0,0.0,1.0,0.0,0.0
647,12781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,6338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,5749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,8680,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,8931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,13191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,10168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,11399,1.0,0.0,1.0,0.0,0.0,0.0,0.0
657,1804,1.0,0.0,1.0,0.0,0.0,0.0,0.0
658,10139,1.0,0.0,1.0,0.0,0.0,0.0,0.0
659,3774,1.0,0.0,1.0,0.0,0.0,0.0,0.0
660,5252,1.0,0.0,1.0,0.0,0.0,0.0,0.0
661,11968,1.0,0.0,1.0,0.0,0.0,0.0,0.0
662,11819,1.0,0.0,1.0,0.0,0.0,0.0,0.0
663,10111,1.0,0.0,1.0,0.0,0.0,0.0,0.0
664,2327,1.0,0.0,1.0,0.0,0.0,0.0,0.0
665,8974,1.0,0.0,1.0,0.0,0.0,0.0,0.0
666,9984,1.0,0.0,1.0,0.0,0.0,0.0,0.0
667,9137,1.0,0.0,1.0,0.0,0.0,0.0,0.0
668,8575,1.0,0.0,1.0,0.0,0.0,0.0,0.0
669,3449,1.0,0.0,1.0,0.0,0.0,0.0,0.0
670,11676,1.0,0.0,1.0,0.0,0.0,0.0,0.0
671,8609,1.0,0.0,1.0,0.0,0.0,0.0,0.0
672,8079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,5942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,9196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,11184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,8790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,11765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,8848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,11132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,3720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,4836,1.0,0.0,1.0,0.0,0.0,0.0,0.0
685,5185,1.0,0.0,1.0,0.0,0.0,0.0,0.0
686,2830,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,8317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,6658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,10873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,10623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,6094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,10805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,3669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,3550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,4859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,10077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,6486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,6252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,7789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,6425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,7952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,8339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,6243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,10959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,7383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,9190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,10842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,8028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,7009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,11987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,7121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,5677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,11875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,4504,1.0,0.0,1.0,0.0,0.0,0.0,0.0
735,12913,1.0,0.0,1.0,0.0,0.0,0.0,0.0
736,10069,1.0,0.0,1.0,0.0,0.0,0.0,0.0
737,5982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,3642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,3046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,8468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,12702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,7504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,3905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,4816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,11622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,4282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,6170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,8781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,10727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,8886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,5618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,10375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,11497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,11889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,7359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,7781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,5149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,12525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,9886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,189,1.0,0.0,0.0,1.0,0.0,0.0,0.0
772,913,1.0,0.0,0.0,1.0,0.0,0.0,0.0
773,4466,1.0,0.0,0.0,1.0,0.0,0.0,0.0
774,2339,1.0,0.0,0.0,1.0,0.0,0.0,0.0
775,5557,1.0,0.0,0.0,1.0,0.0,0.0,0.0
776,7023,1.0,0.0,0.0,1.0,0.0,0.0,0.0
777,1371,1.0,0.0,0.0,1.0,0.0,0.0,0.0
778,6385,1.0,0.0,0.0,1.0,0.0,0.0,0.0
779,5157,1.0,0.0,0.0,1.0,0.0,0.0,0.0
780,10163,1.0,0.0,0.0,1.0,0.0,0.0,0.0
781,10024,1.0,0.0,0.0,1.0,0.0,0.0,0.0
782,7828,1.0,0.0,0.0,1.0,0.0,0.0,0.0
783,8670,1.0,0.0,1.0,0.0,0.0,0.0,0.0
784,1195,1.0,0.0,1.0,0.0,0.0,0.0,0.0
785,13234,1.0,0.0,1.0,0.0,0.0,0.0,0.0
786,11457,1.0,0.0,1.0,0.0,0.0,0.0,0.0
787,5841,1.0,0.0,1.0,0.0,0.0,0.0,0.0
788,7649,1.0,0.0,1.0,0.0,0.0,0.0,0.0
789,10028,1.0,0.0,1.0,0.0,0.0,0.0,0.0
790,1478,1.0,0.0,1.0,0.0,0.0,0.0,0.0
791,11790,1.0,0.0,1.0,0.0,0.0,0.0,0.0
792,2330,1.0,0.0,1.0,0.0,0.0,0.0,0.0
793,3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,9868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,10917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,11788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,11213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,12143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,7688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,13207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,5540,1.0,0.0,1.0,0.0,0.0,0.0,0.0
809,763,1.0,0.0,1.0,0.0,0.0,0.0,0.0
810,9543,1.0,0.0,1.0,0.0,0.0,0.0,0.0
811,7619,1.0,0.0,1.0,0.0,0.0,0.0,0.0
812,4375,1.0,0.0,1.0,0.0,0.0,0.0,0.0
813,12848,1.0,0.0,1.0,0.0,0.0,0.0,0.0
814,1557,1.0,0.0,1.0,0.0,0.0,0.0,0.0
815,8788,1.0,0.0,1.0,0.0,0.0,0.0,0.0
816,6961,1.0,0.0,1.0,0.0,0.0,0.0,0.0
817,7573,1.0,0.0,1.0,0.0,0.0,0.0,0.0
818,11091,1.0,0.0,1.0,0.0,0.0,0.0,0.0
819,6745,1.0,0.0,1.0,0.0,0.0,0.0,0.0
820,7452,1.0,0.0,1.0,0.0,0.0,0.0,0.0
821,785,1.0,0.0,1.0,0.0,0.0,0.0,0.0
822,1521,1.0,0.0,1.0,0.0,0.0,0.0,0.0
823,7697,1.0,0.0,1.0,0.0,0.0,0.0,0.0
824,5015,1.0,0.0,1.0,0.0,0.0,0.0,0.0
825,3716,1.0,0.0,1.0,0.0,0.0,0.0,0.0
826,6775,1.0,0.0,1.0,0.0,0.0,0.0,0.0
827,3364,1.0,0.0,1.0,0.0,0.0,0.0,0.0
828,5332,1.0,0.0,1.0,0.0,0.0,0.0,0.0
829,3784,1.0,0.0,1.0,0.0,0.0,0.0,0.0
830,1112,1.0,0.0,1.0,0.0,0.0,0.0,0.0
831,11943,1.0,0.0,1.0,0.0,0.0,0.0,0.0
832,10876,1.0,0.0,1.0,0.0,0.0,0.0,0.0
833,2223,1.0,0.0,1.0,0.0,0.0,0.0,0.0
834,9754,1.0,0.0,1.0,0.0,0.0,0.0,0.0
835,8943,1.0,0.0,1.0,0.0,0.0,0.0,0.0
836,4067,1.0,0.0,1.0,0.0,0.0,0.0,0.0
837,6245,1.0,0.0,1.0,0.0,0.0,0.0,0.0
838,988,1.0,0.0,1.0,0.0,0.0,0.0,0.0
839,362,1.0,0.0,1.0,0.0,0.0,0.0,0.0
