index_seg,ftr_name_d_btw_cntr_SgAsEd,ud_bridge_SgAsEd,ud_btw_cntr_SgAsEd
12101,50782.0,1.0,50850.0
12102,50782.0,1.0,50850.0
12103,119187.248861,,63461.4520154
12104,289319.901153,,132288.08225
12105,421227.847186,,469582.548884
12106,37318.3798688,,92430.9789957
12107,140424.712531,,77414.4884188
12108,3067040.00133,,2208458.94155
12109,279144.632648,,258683.569555
12110,908211.281362,,135060.063091
12111,102322.069787,,71423.4144579
12112,41670.5052793,,102940.468711
12113,16097145.6716,,7874479.23345
12114,11755016.0285,,8124450.11567
12115,25408.0,,254194.0
12116,5.0,1.0,152538.0
12117,25489.5,,17067.4770295
12118,81.5,,25401.8550493
12119,87823.2670642,,51559.6879668
12120,222471.395609,,367141.385072
12121,546619.244277,,769472.660839
12122,151105.831481,,125215.125781
12123,132201.707807,,83137.3365591
12124,84594.0633895,,61314.1982996
12125,54153.7888454,,15883.901802
12126,75545.0880007,,4112.35051418
12127,128149.88879,,35911.441077
12128,99713.5808749,,64835.4374288
12129,35147.0532606,,13830.4163613
12130,216842.032375,,22878.8073303
12131,305617.218359,,116585.754327
12132,137639.818232,,7353.71283735
12133,118661.685496,,182048.452576
12134,65203.0890618,,95039.578611
12135,154361.023695,,117663.795627
12136,50974.4392385,,53638.4214303
12137,62879.452193,,38370.847986
12138,103398.310924,,93024.1231151
12139,148231.938145,,77504.4869913
12140,43630.3848421,,42571.2896626
12141,46583.6218917,,47358.4979447
12142,3352.30403758,,1924.10243591
12143,98479.4603646,,45252.561871
12144,75668.3445599,,68122.9662917
12145,93233.7131654,,93085.8977599
12146,84546.0843155,,60086.4945822
12147,130931.347887,,109915.255197
12148,51854.892504,,56720.1479961
12149,1048.77484986,,1751.32973442
12150,28462.22711,,20493.5677865
12151,50782.0,1.0,50850.0
12152,199149.051825,,56944.6907547
12153,1117849.39578,,1127670.41114
12154,59484.1284732,,41644.6567162
12155,42030.5145173,,25764.1303703
12156,63294.2830053,,33449.5035156
12157,221724.94551,,291200.370676
12158,211506.892062,,228963.367953
12159,129305.859325,,91777.0135474
12160,20399.9730193,,13296.875507
12161,13611.5156654,,25951.7373162
12162,303356.341499,,160517.643975
12163,80510.790147,,70657.4345731
12164,151409.089789,,36269.8098159
12165,248942.808567,,102213.129077
12166,133514.93953,,157573.038425
12167,223148.626728,,45058.5287419
12168,168964.159559,,75211.9808284
12169,473105.930846,,460831.551728
12170,343948.029962,,309822.560944
12171,43668.8783115,,62053.4895498
12172,256617.230439,,215404.471354
12173,291469.779134,,313032.044003
12174,163295.186454,,76489.2212407
12175,94881.9701219,,39565.0933844
12176,204674.168767,,58901.9881354
12177,88281.4483077,,64670.3806844
12178,200440.835689,,91179.5690229
12179,322702.57618,,368310.01555
12180,213940.491964,,242200.816383
12181,78908.1324855,,103849.785943
12182,32167.5315118,,1542.0017316
12183,101560.0,1.0,101696.0
12184,268585.629238,,256608.727044
12185,203104.0,1.0,203376.0
12186,50782.0,1.0,50850.0
12187,50782.0,1.0,50850.0
12188,15095.6292379,,2738.72704419
12189,50782.0,1.0,50850.0
12190,50782.0,1.0,50850.0
12191,286743.246065,,210688.628255
12192,36046.3707621,,48431.2729558
12193,50782.0,1.0,50850.0
12194,50782.0,1.0,50850.0
12195,703642.656305,,689139.783645
12196,119281.906638,,152876.471002
12197,509310.329776,,486811.783645
12198,101560.0,1.0,101696.0
12199,101560.0,1.0,101696.0
12200,50782.0,1.0,50850.0
12201,101560.0,1.0,101696.0
12202,50782.0,1.0,50850.0
12203,50782.0,1.0,50850.0
12204,101560.0,1.0,101696.0
12205,263918.221886,,381661.279176
12206,114098.980067,,210836.695667
12207,245903.183136,,358569.680875
12208,123713.756557,,20737.8860052
12209,36658.4667025,,20990.5765028
12210,1135827.61078,,1857609.98569
12211,328236.772514,,320837.922547
12212,51606.8578274,,14060.3349471
12213,455949.779858,,185818.822282
12214,463152.930143,,211512.251632
12215,17195.4804113,,3864.93473386
12216,35078.6142012,,47930.7425723
12217,2497.00993699,,4563.76482154
12218,205163.986705,,180036.391392
12219,80150.7499321,,12193.1033633
12220,9339.9236742,,68623.7634181
12221,522216.943791,,254817.573228
12222,287164.005483,,192193.637118
12223,1026200.32289,,571068.123036
12224,970763.111934,,1523840.85951
12225,33680.3788331,,25562.545347
12226,165332.046658,,132671.685867
12227,1667650.25795,,939844.588901
12228,848698.414914,,412302.958521
12229,476418.503767,,366071.188048
12230,332006.414568,,479845.167443
12231,39477.6150257,,44327.8553143
12232,70250.7007548,,21187.8002915
12233,120936.537059,,62075.4941017
12234,51041.5948065,,74649.0145825
12235,53750.2080032,,50790.0212133
12236,47628.5530349,,56677.95029
12237,211019.614355,,204872.539269
12238,93757.7908788,,1156971.42626
12239,277368.422913,,323663.99279
12240,50782.0,1.0,50850.0
12241,216718.328228,,1367633.01195
12242,103085.83134,,44761.4692376
12243,245231.303545,,305858.231776
12244,10739.9542087,,18084.1909401
12245,4150.08657066,,4127.25497869
12246,44733.5571812,,46680.3356517
12247,42772.4472661,,53257.7165644
12248,85780.6017628,,100760.093698
12249,26218.8063732,,12808.5598495
12250,45381.7133299,,4632.38583535
12251,22344.963225,,22559.092434
12252,86188.5010342,,86104.8419944
12253,50782.0,1.0,50850.0
12254,99683.3390738,,99502.3498586
12255,735993.295631,,671344.660475
12256,555470.562018,,618535.267293
12257,148274.403483,,136474.296193
12258,4098077.76968,,5176788.67151
12259,1524429.36385,,1905757.62415
12260,115621.005447,,864780.691326
12261,1502448.81468,,1090166.05243
12262,791228.454969,,1110729.33635
12263,292480.706785,,24959.6894261
12264,611162.063243,,617146.048109
12265,474078.029113,,517227.404935
12266,2169672.15477,,2071012.94075
12267,22761.2946028,,1136.07802555
12268,25423.8029908,,12444.7864131
12269,81647.6892594,,55644.2017619
12270,92021.5259243,,67051.0206626
12271,1487984.06813,,1664862.7856
12272,83369.8258501,,65692.8215063
12273,35196.9082403,,12510.7975914
12274,159218.495916,,109778.173283
12275,208841.049675,,98052.7309977
12276,415371.928724,,236587.525837
12277,109990.507189,,108113.8524
12278,242295.069035,,233774.512117
12279,189686.749991,,159705.920823
12280,271414.323143,,462497.797498
12281,100389.211837,,94297.065028
12282,133535.855225,,100121.468621
12283,475839.297458,,256197.608415
12284,203297.833333,,5009.60646058
12285,50782.0,1.0,50850.0
12286,50782.0,1.0,50850.0
12287,114264.458333,,152243.757143
12288,38753.4583333,,462.242857143
12289,152334.0,1.0,152538.0
12290,50782.0,1.0,50850.0
12291,50782.0,1.0,50850.0
12292,50782.0,1.0,50850.0
12293,50782.0,1.0,50850.0
12294,50782.0,1.0,50850.0
12295,50782.0,1.0,50850.0
12296,50782.0,1.0,50850.0
12297,67704.0,,67794.6666667
12298,16929.3333333,,16952.0
12299,42317.3333333,,42374.0
12300,33856.0,,33901.3333333
12301,42318.0,,42374.6666667
12302,93087.3333333,,93211.9999999
12303,160786.0,,161001.333333
12304,304632.0,1.0,305040.0
12305,234738.971955,,255087.486145
12306,50782.0,1.0,50850.0
12307,77740.3833748,,77354.2442567
12308,381453.846438,,295117.927459
12309,401046.582005,,145934.869183
12310,393383.390507,,166799.283087
12311,707796.390483,,331028.790894
12312,1482058.31818,,1615588.16815
12313,633521.025689,,300523.264832
12314,84091.9978888,,452904.666714
12315,1607258.64405,,1943949.4381
12316,172495.301665,,97077.7472255
12317,295965.106282,,139913.271332
12318,308840.720906,,78168.5649184
12319,266710.719971,,78400.4448108
12320,1133479.79512,,500187.09654
12321,18235.7259568,,29764.518925
12322,13280.7440328,,21434.0100125
12323,69701.9229125,,77289.0092889
12324,1461471.64424,,2269762.43008
12325,639014.466042,,1065798.3319
12326,7559.54603977,,8438.41444834
12327,62999.0089378,,373917.0584
12328,5528.90384947,,4643.8078452
12329,105901.511841,,106242.929827
12330,55287.2042386,,55568.8966492
12331,23679.6964734,,32428.8312876
12332,36996.0847611,,24622.6688363
12333,905092.095272,,443685.049909
12334,66837.0811958,,89650.3125114
12335,14973.4608012,,9087.44331029
12336,50782.0,1.0,50850.0
12337,1277724.05753,,1245872.36874
12338,8342910.99388,,8466934.50605
12339,71441.1342836,,71430.7393196
12340,366682.18062,,467707.827416
12341,50784.0,,50852.0
12342,101560.0,1.0,101696.0
12343,203094.0,,203366.0
12344,499066.990692,,499735.767262
12345,1642164.65133,,2124461.83795
12346,37802.4082432,,28638.3332145
12347,19351.2673636,,26464.232474
12348,28555.2073487,,41498.394509
12349,285926.798369,,225635.062955
12350,35592.7903844,,15854.1102596
12351,37808.1174808,,17535.5117026
12352,24481.8675789,,49300.3154774
12353,3716.33085606,,3798.44701887
12354,71772.875754,,94948.9807845
12355,6868.4163913,,7313.23536189
12356,18197.3290682,,27531.7470942
12357,35733.0676482,,22773.5571048
12358,23340.4580606,,44878.715113
12359,167201.279847,,94889.2051529
12360,50350.6151967,,42239.0941133
12361,79301.4388214,,71444.3872222
12362,158026.64647,,130594.284779
12363,267705.641895,,193985.617865
12364,152995.994218,,239414.130207
12365,257451.603694,,255428.254432
12366,50782.0,1.0,50850.0
12367,30419.9049552,,22490.4002795
12368,4113693.58548,,3684250.35719
12369,588351.8808,,422014.912342
12370,404191.655456,,280928.639462
12371,787926.175211,,593740.7599
12372,969108.600207,,906638.434204
12373,137798.527509,,269767.058033
12374,314982.335917,,267021.417039
12375,770819.988669,,697700.781804
12376,208543.704224,,396161.819717
12377,1625237.86074,,1703788.259
12378,395536.267327,,541274.076626
12379,1711376.67811,,2041714.06784
12380,575067.64109,,1039156.85767
12381,2486047.07687,,1813415.85623
12382,1224915.09626,,1046078.57545
12383,1230548.86857,,730002.572889
12384,82830.024872,,11759.6138266
12385,179055.050041,,178868.266768
12386,25389.7619048,,25423.0
12387,25420.7619048,,25451.0
12388,76139.2380952,,76245.0
12389,255100.688137,,255029.266768
12390,381928.902422,,382044.266768
12391,50782.0,1.0,50850.0
12392,797278.513564,,866611.853462
12393,188857.832618,,194427.28775
12394,290157.765218,,295675.707122
12395,464911.601665,,396025.374527
12396,6224154.01826,,9034338.31412
12397,116610.663641,,102979.535291
12398,3993591.34552,,3692793.62378
12399,1742071.22208,,13298959.8697
12400,29374.3995001,,5938960.78643
12401,3523030.02477,,4022740.42237
12402,2772993.01032,,2873784.21668
12403,379917.007344,,285734.301518
12404,138107.248447,,105301.218059
12405,183563.362791,,163637.637349
12406,3834895.14622,,4947739.99424
12407,3978237.08842,,5101548.36425
12408,1309754.44775,,727449.470669
12409,1149241.53324,,650360.643438
12410,171451.966275,,101979.436259
12411,18741.0946854,,18610.1873936
12412,336242.766503,,178229.53188
12413,917444.890193,,521529.967194
12414,200845.623169,,86432.3638645
12415,353374.030718,,294190.940054
12416,83338.4986781,,73559.2731168
12417,68968.3483706,,51003.6970408
12418,136533.184279,,88524.6999258
12419,106794.835821,,45080.3034978
12420,170371.118268,,184986.820987
12421,292947.214426,,322865.994066
12422,297644.101463,,375114.551556
12423,98762.2401013,,117006.566917
12424,30931.1325231,,70472.5054061
12425,24325.8974117,,4954.95247878
12426,134797.933922,,94522.4211505
12427,205465.722171,,803676.32789
12428,379410.277458,,904022.498137
12429,413127.860594,,1578737.46383
12430,244433.487895,,656461.796425
12431,324467.618494,,1432069.21531
12432,96501.7850348,,728270.335931
12433,16473.6544353,,50705.6091868
12434,55349.2282956,,38325.1079037
12435,63520.731802,,53619.285555
12436,32135.9132298,,44893.681116
12437,243937.090379,,244661.103784
12438,10445.8822498,,10912.9822584
12439,2864353.74115,,2782752.66841
12440,14351903.3621,,15223670.3785
12441,169204.109347,,169444.050383
12442,14564579.4366,,15436434.4326
12443,35475.255641,,35328.5928633
12444,139142.273565,,65431.1673321
12445,135505.396185,,127851.051202
12446,84587.6620405,,84148.4233506
12447,35724.9005959,,35482.5197347
12448,37712.0804352,,36036.365136
12449,45974.2907068,,50085.6575871
12450,68591.221368,,51800.5892855
12451,23244.1748556,,23053.527949
12452,32520.9389435,,25066.3628598
12453,13068.9263328,,15030.7966604
12454,307803.183056,,184000.888962
12455,64247.5084186,,45582.5207472
12456,416427.269472,,273345.903408
12457,59178.8691297,,148535.388797
12458,59166.8691297,,58320.5308013
12459,50782.0,1.0,50850.0
12460,76208.6495911,,166631.751873
12461,386200.25574,,762327.365881
12462,88609.7436187,,75014.5924629
12463,50782.0,1.0,50850.0
12464,55564.2561319,,111647.782193
12465,3159124.0902,,2934490.16801
12466,3311352.18731,,3026331.82523
12467,107765.982743,,48360.0930778
12468,75963.5428114,,7078.72003968
12469,1502550.3314,,85298.8620069
12470,103264.564686,,2980.14033015
12471,15416.6274371,,17783.5314446
12472,109063.326993,,63546.2914583
12473,128561.385187,,150327.803847
12474,1388573.32829,,1568893.41287
12475,1306977.23908,,1516590.41075
12476,1269848.282,,1477887.27417
12477,2949123.05896,,2269546.04725
12478,2976325.98798,,2326284.76059
12479,21101.7669374,,26212.8860862
12480,55220.4937737,,47286.4193803
12481,53951.1854942,,28741.5846708
12482,59794.8837456,,70546.9114914
12483,168911.025426,,89529.8347967
12484,234381.829015,,186098.659948
12485,58141.000682,,8951.09985151
12486,84032.2103503,,119224.286061
12487,540678.221481,,280231.845824
12488,88991.1202153,,82417.3737397
12489,218948.408373,,179596.656119
12490,2314210.23955,,1719540.97357
12491,225249.37064,,148752.948994
12492,249371.758674,,265022.514192
12493,493587.139043,,653119.934125
12494,4618.75235246,,5546.04577874
12495,207117.499147,,41677.5231471
12496,120057.66647,,53474.7321115
12497,478314.13926,,786865.29726
12498,120790.971719,,26527.9495961
12499,29569.7313319,,40706.1134406
12500,114844.411163,,86053.4056183
12501,164824.405708,,83757.0200578
12502,24956.9789794,,9606.70968592
12503,416299.393978,,341997.772164
12504,575993.462293,,452066.632763
12505,486118.984439,,309604.859381
12506,1074242.1628,,313916.940798
12507,481432.8614,,268883.868665
12508,522535.308591,,308337.092579
12509,55346.3716974,,42535.3326299
12510,84223.2104552,,94259.6246478
12511,996199.31132,,677510.750732
12512,1567194.92246,,586893.101173
12513,44035.4283003,,38748.8268317
12514,47909.6081698,,69545.8913188
12515,77335.879531,,91896.3760443
12516,59094.589132,,77726.0217162
12517,102390.305662,,81638.0550666
12518,126369.122073,,274136.670946
12519,50617.8409752,,234387.122289
12520,75745.2810973,,6876.29985846
12521,31151.8651752,,35748.1013344
12522,15866.5185004,,18604.2034625
12523,866.201356349,,37168.8333689
12524,51785.3395331,,3563.56530882
12525,50925.1381767,,84488.4655094
12526,15291.3466748,,5045.60117963
12527,69836.8952473,,39609.8610918
12528,241290.849845,,47235.3254793
12529,332928.685922,,126319.592476
12530,70834.4262424,,74094.2837043
12531,23759.5200857,,44143.8944946
12532,47068.9061567,,83865.2482907
12533,209971.142162,,105892.149212
12534,475086.005031,,260139.524084
12535,120254.196566,,67150.1187647
12536,34665.0878603,,31101.0871592
12537,365487.45842,,168541.192021
12538,101232.048216,,121482.501643
12539,103400.144854,,58595.9679792
12540,124679.69002,,77494.652414
12541,56800.9996311,,49025.7616716
12542,140708.769356,,146121.528326
12543,97065.0922449,,87017.1839318
12544,194922.727388,,185236.747243
12545,50782.0,1.0,50850.0
12546,135447.134026,,36277.9743884
12547,12218.5492953,,9828.77132285
12548,233440.259951,,90815.4396302
12549,172287.380367,,157480.019827
12550,514485.6671,,190940.974332
12551,685214.721261,,281126.666188
12552,409892.957801,,97234.9295438
12553,1416068.95567,,1649914.93308
12554,423413.758864,,157177.258697
12555,4770564.41368,,7919408.76098
12556,623389.645688,,433295.418839
12557,921536.659434,,283241.805631
12558,7608322.58235,,11338639.3162
12559,4063140.46928,,4379110.93258
12560,27716.4228752,,28732.2373965
12561,45165.4895756,,43715.2603094
12562,133260.429108,,93377.4263809
12563,140787.552144,,120197.710915
12564,426710.14772,,305967.845717
12565,57476.1571348,,28944.3740501
12566,59381.4608897,,38844.4310524
12567,26811.5082553,,17799.2820427
12568,21761.0320601,,25821.2577854
12569,50782.0,1.0,50850.0
12570,585830.270399,,295155.377046
12571,1071788.17114,,699242.958647
12572,63786.5879884,,43545.972713
12573,217742.008693,,256593.776445
12574,202.773809524,,38973.6925081
12575,50831.9436508,,5085.45186652
12576,48963.461017,,86787.2870714
12577,1862.48263379,,33075.055529
12578,108945.883849,,35894.9823874
12579,470336.085778,,435620.378235
12580,283448.988543,,326795.663587
12581,75782.5227001,,37081.58894
12582,36975.3036161,,6449.89781451
12583,171923.088526,,191800.106676
12584,31986.2343532,,8397.96562879
12585,58402.9826493,,19641.3926931
12586,58491.5514893,,20116.3674286
12587,50782.0,1.0,50850.0
12588,27300.6920866,,24146.9456414
12589,38783.5952489,,52777.4358353
12590,39033.8992928,,35480.2239854
12591,28492.1143464,,53431.5216238
12592,435266.159374,,226896.043465
12593,446147.428204,,233878.492434
12594,41811.6816227,,50948.8055019
12595,46481.7789853,,5914.5119359
12596,50657.021325,,46997.2794983
12597,69575.6448475,,52755.1740181
12598,50321.6943667,,28708.0006535
12599,414963.481122,,226408.005954
12600,44362.8174457,,52018.4008986
12601,143213.751116,,112229.936238
