,seg_index,art,outdoors and recreation,retail shop,professional service,food,nightlife spot,residence,schools&university,cycling facilities,transportation,total
1396,1432,0,5,0,1,0,0,1,1,5,3,16
1397,1433,0,1,0,0,0,0,0,0,0,0,1
1398,1434,0,2,0,0,0,0,0,0,2,0,4
1399,1435,0,0,0,0,0,0,0,0,2,0,2
1400,1437,0,1,0,0,0,0,0,0,0,0,1
1401,1438,0,0,0,0,0,0,0,0,2,0,2
1402,1439,0,0,0,0,0,0,0,0,2,0,2
1403,1441,0,0,0,0,0,0,0,1,3,1,5
1404,1442,0,0,0,0,0,0,0,0,2,2,4
1405,1443,0,2,0,2,0,0,2,0,3,0,9
1406,1445,0,3,0,2,0,0,0,4,8,2,19
1407,1446,1,0,2,0,5,4,0,10,4,3,29
1408,1447,0,1,0,0,0,0,1,9,1,0,12
1409,1448,0,0,0,0,0,0,1,4,1,1,7
1410,1449,0,1,0,1,0,0,1,5,1,1,10
1411,1450,0,0,0,0,0,0,1,3,2,1,7
1412,1451,0,0,0,0,0,0,1,0,3,0,4
1413,1452,0,0,0,0,0,0,1,0,2,0,3
1414,1453,0,1,0,0,0,0,0,0,1,0,2
1415,1455,0,1,0,0,0,0,0,0,0,0,1
1416,1456,0,3,0,0,0,0,0,0,0,0,3
1417,1457,0,2,0,0,0,0,0,0,2,0,4
1418,1458,0,1,0,0,0,0,0,0,8,0,9
1419,1459,0,0,0,0,0,0,0,0,4,0,4
1420,1460,0,0,0,0,0,0,0,0,1,0,1
1421,1461,0,0,0,0,0,0,0,0,1,0,1
1422,1462,0,0,0,0,0,0,0,0,1,0,1
1423,1463,0,0,0,0,0,0,0,0,2,0,2
1424,1464,0,1,0,0,0,0,0,0,5,0,6
1425,1465,0,1,0,0,0,0,0,0,6,1,8
1426,1466,0,0,1,0,0,0,0,0,6,3,10
1427,1467,0,0,1,0,0,0,0,0,4,0,5
1428,1468,0,2,0,0,0,0,0,0,1,0,3
1429,1469,0,1,4,0,4,1,0,3,3,10,26
1430,1470,0,3,0,5,0,0,0,0,1,0,9
1431,1471,0,3,0,2,0,0,0,0,3,2,10
